gene_id	symbol	mean_tpm	log2FoldChange	pvalue	qvalue	Sig	tableS3	tableS5	coreNMDsubstrates
ENSG00000134874.17	DZIP1	21.2982275862069	0.00797901644250801	0.972757546465329	0.985960490038213	No	No	No	No
ENSG00000100441.9	KHNYN	31.1039785714286	-0.00816434338162655	0.972784426510277	0.985960490038213	No	No	No	No
ENSG00000130762.14	ARHGEF16	1.17939406428571	0.00429316613602898	0.972907228944591	0.986011575457388	No	No	No	No
ENSG00000225973.3	PIGBOS1	15.5891185714286	0.00554191259263796	0.973386935389028	0.986424337604224	No	No	No	No
ENSG00000140682.18	TGFB1I1	139.011246428571	-0.00937996072274599	0.973667226825363	0.986634967420731	No	No	No	No
ENSG00000114993.15	RTKN	11.4445567857143	-0.00424192496550648	0.97392986616801	0.986827680034382	No	siUPF1-Stab	No	No
ENSG00000169105.7	CHST14	41.10845	-0.00515175375390315	0.97407384938408	0.986896693069591	No	No	No	No
ENSG00000186496.10	ZNF396	1.93041285185185	-0.005754613369853	0.974142906596263	0.986896693069591	No	No	No	No
ENSG00000128394.16	APOBEC3F	8.97203892857143	0.00468029379376079	0.974232657645836	0.986914204439054	No	No	No	No
ENSG00000128536.15	CDHR3	1.76631281724138	0.00800422784644807	0.975368702189706	0.987977960926922	No	No	No	No
ENSG00000103269.13	RHBDL1	2.71540382142857	-0.0070155113516465	0.975427833366869	0.987977960926922	No	No	No	No
ENSG00000078399.16	HOXA9	17.9065682758621	-0.0104143263613389	0.975704546932756	0.988184741925872	No	No	No	No
ENSG00000198924.7	DCLRE1A	4.58868655172414	0.00610214673902187	0.975875364462232	0.988240720122887	No	No	No	No
ENSG00000145335.15	SNCA	1.19564735925926	0.00538759338322169	0.975948582908267	0.988240720122887	No	No	No	No
ENSG00000146122.16	DAAM2	48.7233392857143	0.0101351890586002	0.975977508308454	0.988240720122887	No	No	No	No
ENSG00000161692.17	DBF4B	1.76789796428571	-0.00494361848496125	0.976170879459537	0.98835179532945	No	No	No	No
ENSG00000104147.8	OIP5	4.02526385185185	0.0108734010012568	0.976232348246697	0.98835179532945	No	No	No	No
ENSG00000166123.13	GPT2	24.5530964285714	-0.00729713103424441	0.976443464200725	0.988492049278947	No	No	No	No
ENSG00000167513.8	CDT1	5.54542889285714	-0.0123587429833045	0.976524923582138	0.988501035696829	No	siUPF1-Stab	No	No
ENSG00000167526.13	RPL13	3018.95357142857	-0.00661313087110469	0.97672277674875	0.988627833262075	No	No	No	No
ENSG00000166145.14	SPINT1	1.21309495814815	0.00429473137759944	0.976991146919836	0.988825983197179	No	No	No	No
ENSG00000101337.15	TM9SF4	54.6157	-0.00324540897476087	0.977256352252212	0.989020900744808	No	No	No	No
ENSG00000126106.13	TMEM53	5.72079888888889	-0.00430283717173854	0.977422988834357	0.9891160413832	No	No	No	No
ENSG00000243056.1	EIF4EBP3	20.3347528571429	-0.0132890765915296	0.977609677596021	0.989184398188714	No	No	No	No
ENSG00000135482.6	ZC3H10	4.04259407407407	-0.00444468099197675	0.977653472069912	0.989184398188714	No	No	No	No
ENSG00000162066.14	AMDHD2	12.5587985714286	0.00789878631382554	0.977708435569299	0.989184398188714	No	No	No	No
ENSG00000123453.17	SARDH	2.09475950357143	-0.00935846424390798	0.977784239593308	0.989187606523641	No	No	No	No
ENSG00000154493.17	C10orf90	1.754436025	-0.00663360869309931	0.977900604604318	0.989204945569655	No	No	No	No
ENSG00000107537.13	PHYH	29.3326275862069	0.00636197297401595	0.977946647121656	0.989204945569655	No	No	No	No
ENSG00000115541.10	HSPE1	175.692675	-0.00639996353435892	0.978469702012682	0.989543664448505	No	No	No	No
ENSG00000111554.14	MDM1	8.34490607142857	-0.00605173008679963	0.978525856303063	0.989543664448505	No	No	No	No
ENSG00000183111.11	ARHGEF37	1.93485860714286	-0.00539571977386232	0.978527460387594	0.989543664448505	No	No	No	No
ENSG00000112679.14	DUSP22	17.3747051724138	-0.00503954179570921	0.978572147205556	0.989543664448505	No	No	No	No
ENSG00000170779.10	CDCA4	13.1661364285714	-0.00797847970725711	0.978896133769993	0.989709024821242	No	siUPF1-Stab	No	No
ENSG00000130489.13	SCO2	31.4068666666667	0.0039336611284457	0.978940919105433	0.989709024821242	No	No	No	No
ENSG00000168268.10	NT5DC2	158.148137037037	0.00585279414030745	0.978953687742635	0.989709024821242	No	No	No	No
ENSG00000166603.4	MC4R	1.52050546428571	-0.00849895171932309	0.97910191930993	0.989785409670571	No	No	No	No
ENSG00000132879.13	FBXO44	28.855037037037	-0.00534018048445671	0.979321026059549	0.989912731901134	No	No	No	No
ENSG00000074842.7	MYDGF	340.310777777778	-0.00594779257785759	0.979373239565011	0.989912731901134	No	No	No	No
ENSG00000213928.8	IRF9	40.1794928571429	0.00679075735460675	0.979524057564583	0.989959331448931	No	No	No	No
ENSG00000144834.13	TAGLN3	1.13996634642857	0.00358823239889441	0.979564722123929	0.989959331448931	No	No	No	No
ENSG00000172889.15	EGFL7	13.6165572413793	-0.00844050679248961	0.979875427512982	0.990132279781672	No	No	No	No
ENSG00000182518.13	FAM104B	17.8589814814815	-0.00347319979822279	0.979881259042321	0.990132279781672	No	No	No	No
ENSG00000114631.10	PODXL2	3.56524442857143	-0.0071479844117402	0.980229492410951	0.990351788991146	No	No	No	No
ENSG00000197779.13	ZNF81	2.90766903448276	0.0052412371132802	0.980243932417993	0.990351788991146	No	No	No	No
ENSG00000080189.14	SLC35C2	33.0364678571429	-0.00328976584880931	0.980483898270971	0.990520748501769	No	No	No	No
ENSG00000088280.18	ASAP3	22.9070607142857	-0.00618205482803176	0.980758493469156	0.990676964153255	No	No	No	No
ENSG00000206503.11	HLA-A	516.06875	0.0107441686324311	0.980784237487123	0.990676964153255	No	No	No	No
ENSG00000184194.5	GPR173	5.29573	-0.00850056920049406	0.980856757812063	0.990676964153255	No	No	No	No
ENSG00000038532.14	CLEC16A	11.4610207142857	-0.00276358273038958	0.980935377624427	0.990682900101377	No	No	No	No
ENSG00000144115.16	THNSL2	12.9581222714286	0.0121017842863764	0.981233340357905	0.990846713401293	No	No	No	No
ENSG00000106004.4	HOXA5	3.28822396428571	0.00623554953671744	0.981387372746454	0.990846713401293	No	No	No	No
ENSG00000186281.12	GPAT2	2.45769898928571	0.0103065574910564	0.98146169481619	0.990846713401293	No	No	No	No
ENSG00000138175.8	ARL3	18.3299851851852	0.00315084321632453	0.981535708081958	0.990846713401293	No	No	No	No
ENSG00000144134.18	RABL2A	4.56587071428571	-0.0102041028349169	0.981551201097631	0.990846713401293	No	No	No	No
