gene_id	symbol	mean_tpm	log2FoldChange	pvalue	qvalue	Sig	tableS3	tableS5	coreNMDsubstrates
ENSG00000167881.14	SRP68	49.4317578947368	0.178659415649202	0.192072000389813	0.360927084100063	No	No	No	No
ENSG00000204822.6	MRPL53	56.3310605263158	-0.201502474571436	0.192106289129011	0.360942106607437	No	No	No	No
ENSG00000163069.12	SGCB	3.17647486486487	0.322113956562488	0.192192124880298	0.361048681675999	No	No	No	No
ENSG00000125449.6	ARMC7	12.1661594594595	0.197146564005688	0.19221561635377	0.361048681675999	No	siUPF1-Stab	No	No
ENSG00000145287.10	PLAC8	378.712115789474	0.430353778539787	0.192439438976972	0.361419644115049	No	No	No	No
ENSG00000104714.13	ERICH1	30.2695078947368	0.157873608547857	0.192689864410461	0.361840460843009	No	No	No	No
ENSG00000107014.8	RLN2	5.40345105263158	0.221058668840067	0.19273995648327	0.36186689037267	No	No	No	No
ENSG00000186714.12	CCDC73	1.39551131351351	0.12786955977625	0.192756662228088	0.36186689037267	No	No	No	No
ENSG00000112033.13	PPARD	12.5494422222222	0.110996032323539	0.192787239005837	0.361874802383854	No	No	No	No
ENSG00000183258.11	DDX41	62.6795868421053	0.282738013176817	0.192839058373026	0.361894536417802	No	No	No	No
ENSG00000214212.8	C19orf38	17.7447191891892	0.240469507285552	0.192850479631108	0.361894536417802	No	No	No	No
ENSG00000172057.9	ORMDL3	76.4826564102564	0.203836887142395	0.192929201234357	0.361939554162698	No	No	No	No
ENSG00000169057.20	MECP2	31.9188631578947	0.161596115789084	0.192952659292063	0.361939554162698	No	No	No	No
ENSG00000037749.11	MFAP3	7.58130631578947	0.368614597111354	0.192953570143704	0.361939554162698	No	No	No	No
ENSG00000111452.12	ADGRD1	3.04055424324324	-0.588878742422427	0.193144824958005	0.362248806148181	No	No	No	No
ENSG00000126215.13	XRCC3	33.7533888888889	-0.150431831728275	0.193224252587519	0.362348267113234	No	No	No	No
ENSG00000238269.8	PAGE2B	2.42619018918919	-0.467492056153191	0.193269934758405	0.362384427595769	No	No	No	No
ENSG00000160233.7	LRRC3	2.01935148648649	0.179873710307883	0.193573362414233	0.362883677261777	No	No	No	No
ENSG00000140320.11	BAHD1	14.8210305263158	0.185074912413631	0.193602830217478	0.362883677261777	No	No	No	No
ENSG00000049759.17	NEDD4L	16.9875624324324	0.471871497497036	0.193663266528817	0.362883677261777	No	No	No	No
ENSG00000165782.10	PIP4P1	27.9890769230769	0.175267322308037	0.193665534009679	0.362883677261777	No	No	No	No
ENSG00000164244.20	PRRC1	21.33155	0.161667747916354	0.193668377622188	0.362883677261777	No	No	No	No
ENSG00000108590.10	MED31	23.668227027027	-0.15894023924173	0.19378271120012	0.363048352210188	No	No	No	No
ENSG00000196421.8	C20orf204	10.8456233710526	-1.46340117706677	0.193816513409822	0.363062128763186	No	No	No	No
ENSG00000279131.1	AC069063.1	1.50677851351351	-0.665358801131918	0.193854760022845	0.363084225792549	No	No	No	No
ENSG00000171817.16	ZNF540	2.36141225	0.212537580834365	0.193955444768894	0.363223245612907	No	No	No	No
ENSG00000138002.14	IFT172	4.66350324324324	-0.181751853192973	0.193996105338935	0.363249834672972	No	No	No	No
ENSG00000196418.12	ZNF124	6.30567921052632	0.201454021219821	0.194025216989622	0.363254794546719	No	No	No	No
ENSG00000118596.11	SLC16A7	4.20116805405405	0.264566285452483	0.194172899001273	0.363459691368973	No	No	No	No
ENSG00000007080.10	CCDC124	128.147384210526	0.154472142695248	0.194187613936042	0.363459691368973	No	No	No	No
ENSG00000130638.15	ATXN10	60.1666783783784	0.155973298112222	0.194261911211563	0.363536392720897	No	No	No	No
ENSG00000121671.11	CRY2	11.6246589473684	0.201666505331477	0.194281560209842	0.363536392720897	No	No	No	No
ENSG00000131115.15	ZNF227	12.6799715789474	0.159124799190042	0.194412103902235	0.363731082222432	No	No	No	No
ENSG00000175782.9	SLC35E3	4.33435789473684	0.196946564692928	0.194731801296905	0.364279563423632	No	No	No	No
ENSG00000180071.19	ANKRD18A	1.47284600263158	-0.263279754738803	0.19484805220307	0.364447365116711	No	No	No	No
ENSG00000213015.8	ZNF580	37.6556710526316	0.216422162082264	0.194909365219052	0.364512378250944	No	No	No	No
ENSG00000137509.10	PRCP	32.0648162162162	0.182388836925895	0.195077809215128	0.364777698827961	No	No	No	No
ENSG00000153253.15	SCN3A	1.63264465263158	-0.19472708187309	0.195116100748433	0.364777823695448	No	No	No	No
ENSG00000169955.7	ZNF747	8.49093473684211	0.157201198048952	0.195131023486244	0.364777823695448	No	siUPF1-Stab	No	No
ENSG00000004975.11	DVL2	34.5775054054054	0.11221907717452	0.195193307157755	0.364844570718206	No	No	No	No
ENSG00000108055.9	SMC3	50.3862307692308	0.197971862291662	0.195238906966374	0.364880119254924	No	No	No	No
ENSG00000196419.12	XRCC6	316.748210526316	0.119753971652299	0.195329700744421	0.365000109191215	No	No	No	No
ENSG00000227051.6	C14orf132	1.38785520263158	-0.307219667285773	0.195404858821059	0.365090853006217	No	No	No	No
ENSG00000064225.12	ST3GAL6	11.1382375	-0.712619908556662	0.19548848238486	0.365197386730671	No	No	No	No
ENSG00000162927.13	PUS10	7.45526675675676	0.23385652478523	0.195542454402625	0.365200753388351	No	No	No	No
ENSG00000113845.9	TIMMDC1	28.8412394736842	0.156527567328279	0.19554349365516	0.365200753388351	No	No	No	No
ENSG00000152133.14	GPATCH11	10.9226486842105	0.206793929414087	0.195783322701512	0.365588723180519	No	No	No	No
ENSG00000198598.6	MMP17	3.30913086486486	-0.486847551222462	0.195804494268462	0.365588723180519	No	No	No	No
ENSG00000112029.9	FBXO5	19.0926610810811	0.269876085023958	0.195839448425793	0.365604257927494	No	No	No	No
ENSG00000124145.6	SDC4	5.68782707894737	0.566544154633518	0.195868432691578	0.365608645030907	No	No	No	No
ENSG00000105750.14	ZNF85	11.4817986111111	0.298373473975819	0.196167121126684	0.36604703583971	No	No	No	No
ENSG00000079459.12	FDFT1	264.756153846154	0.20895926959476	0.196188379259202	0.36604703583971	No	No	No	No
ENSG00000141905.17	NFIC	11.4008886842105	0.270147845158529	0.196214395785854	0.36604703583971	No	No	No	No
ENSG00000115484.14	CCT4	194.655405405405	0.12314298789052	0.196223471024915	0.36604703583971	No	No	No	No
ENSG00000112530.11	PACRG	1.21386596486486	-0.18082774903031	0.19626020915632	0.36604703583971	No	No	No	No
ENSG00000136514.2	RTP4	10.48873	0.171529409812423	0.196263290142075	0.36604703583971	No	No	No	No
ENSG00000165572.7	KBTBD6	3.67289263157895	0.177679914882	0.19633692551405	0.366130518654992	No	No	No	No
ENSG00000010810.17	FYN	21.0679723157895	0.812979416311395	0.196361395668249	0.366130518654992	No	No	No	No
ENSG00000107874.10	CUEDC2	93.7043487179487	0.0935495696049067	0.196442608277655	0.366203620843725	No	No	No	No
ENSG00000274183.1	H2AFB1	1.39260674210526	0.334227129913998	0.196453956719836	0.366203620843725	No	No	No	No
ENSG00000183527.11	PSMG1	28.1689432432432	0.210496403406135	0.196499180444998	0.366205923662573	No	No	No	No
ENSG00000166166.12	TRMT61A	11.2993518918919	0.136884540202109	0.196508547657792	0.366205923662573	No	No	tableS5	coreNMDsubstrate
ENSG00000058600.15	POLR3E	18.8398183783784	0.265810979902627	0.196743512455761	0.366594026806058	No	No	No	No
ENSG00000100372.14	SLC25A17	29.3699631578947	0.203652193326513	0.197176882025907	0.367351663893815	No	No	No	No
ENSG00000143149.12	ALDH9A1	35.0622027027027	0.143247164488074	0.197235831886156	0.367353402290237	No	No	No	No
ENSG00000183077.15	AFMID	33.4145675675676	-0.25622592879891	0.197237916794875	0.367353402290237	No	No	No	No
ENSG00000103316.10	CRYM	4.44447659459459	0.454488135648146	0.197265656430671	0.367353402290237	No	No	No	No
ENSG00000085788.13	DDHD2	29.0925621621622	0.153466352315492	0.197284860616568	0.367353402290237	No	No	No	No
ENSG00000130222.10	GADD45G	9.15141513513514	0.442569050953841	0.197401651532297	0.367521018660497	No	siUPF1-Stab	No	No
ENSG00000154319.14	FAM167A	5.63596563157895	-0.442261199832464	0.197476398477812	0.367603744602869	No	No	No	No
ENSG00000171302.16	CANT1	21.2615243589744	0.277812957789889	0.197499644237354	0.367603744602869	No	No	No	No
ENSG00000160791.13	CCR5	1.04764363973684	0.0880605609103441	0.197648641632014	0.367822089434935	No	No	No	No
ENSG00000105549.10	THEG	1.71359241052632	-0.414539318569839	0.197670543728529	0.367822089434935	No	No	No	No
ENSG00000044574.7	HSPA5	241.742216216216	0.252167056407445	0.197702874963001	0.367832388806874	No	No	No	No
ENSG00000179151.11	EDC3	27.3933157894737	0.169222256924357	0.197799546751752	0.367962376780228	No	No	No	No
ENSG00000140264.19	SERF2	982.714972972973	-0.215904859362955	0.197934713707555	0.368163931580435	No	No	No	No
ENSG00000205213.13	LGR4	1.65089656216216	-0.332652143615264	0.198497072234582	0.369100886855657	No	No	No	No
ENSG00000116521.10	SCAMP3	74.3912263157895	0.225577548537866	0.198512337706669	0.369100886855657	No	No	No	No
ENSG00000126012.11	KDM5C	48.1435743589744	0.253604902309382	0.198537324886143	0.369100886855657	No	No	No	No
ENSG00000180855.15	ZNF443	3.09975868421053	-0.138994811093699	0.198555169021086	0.369100886855657	No	No	No	No
ENSG00000113263.12	ITK	1.11576110789474	-0.14458224725728	0.198572889154879	0.369100886855657	No	No	No	No
ENSG00000174791.10	RIN1	1.38773110263158	-0.132953873902048	0.198682597424324	0.369187194331801	No	No	No	No
ENSG00000132383.11	RPA1	54.1371342105263	0.144732021827531	0.1987191417319	0.369187194331801	No	No	No	No
ENSG00000121104.7	FAM117A	37.3076594594595	0.175362443838139	0.198733435289221	0.369187194331801	No	siUPF1-Stab	No	No
ENSG00000160886.13	LY6K	1.27183505833333	-0.114260942475991	0.198758504865746	0.369187194331801	No	No	No	No
ENSG00000119004.15	CYP20A1	4.59237513513514	0.166979082523328	0.198774105093906	0.369187194331801	No	No	No	No
ENSG00000197728.9	RPS26	1052.41756756757	-0.613592182078103	0.198788599345907	0.369187194331801	No	No	No	No
ENSG00000118640.10	VAMP8	205.521324324324	0.13356643573395	0.198830546019651	0.369187194331801	No	No	No	No
ENSG00000104154.6	SLC30A4	1.49161689473684	0.148010933579972	0.198834481510527	0.369187194331801	No	No	No	No
ENSG00000114354.13	TFG	122.189345945946	0.114545028544051	0.198881370351257	0.36922431306623	No	No	No	No
ENSG00000179715.12	PCED1B	5.68068475675676	0.393574509270427	0.19910259714652	0.36958503732661	No	No	No	No
ENSG00000131408.13	NR1H2	65.1147972972973	0.133014969945853	0.199261882326656	0.369830700202543	No	No	No	No
ENSG00000111665.11	CDCA3	38.5838710526316	-0.347971444914986	0.199353539600315	0.369950796011021	No	No	No	No
ENSG00000102265.11	TIMP1	143.687214285714	0.300813236078613	0.199463275670307	0.370078511868964	No	No	No	No
ENSG00000162591.15	MEGF6	1.36217051388889	-0.241518996831273	0.199476281002292	0.370078511868964	No	No	No	No
ENSG00000187210.12	GCNT1	5.17540915789474	0.391685488616186	0.199509860917438	0.370090792001847	No	No	No	No
ENSG00000042088.13	TDP1	35.2659631578947	0.194359001018117	0.199704700146376	0.370402164424984	No	No	No	No
ENSG00000129534.13	MIS18BP1	18.2542505128205	0.312884002741553	0.199783544080706	0.370498339583336	No	No	No	No
ENSG00000129696.12	TTI2	14.8761891891892	0.110058031767132	0.199823644516176	0.370522648692901	No	No	No	No
ENSG00000149257.13	SERPINH1	45.3177210526316	0.408722634930474	0.19997577974388	0.370754663498682	No	No	No	No
ENSG00000102974.14	CTCF	29.5662842105263	0.128278442605118	0.20005299057401	0.370838382852432	No	No	No	No
ENSG00000149582.15	TMEM25	5.48704594594595	-0.202543206005991	0.200081918966892	0.370838382852432	No	No	No	No
ENSG00000197888.2	UGT2B17	14.1556662162162	-0.727532158252572	0.20012816637767	0.370838382852432	No	No	No	No
ENSG00000268870.1	AC008758.5	1.33764593888889	0.281083429979696	0.200128996879931	0.370838382852432	No	No	No	No
ENSG00000183655.12	KLHL25	3.46634184210526	-0.257207061125879	0.200203563892975	0.370926484216341	No	No	No	No
ENSG00000106344.8	RBM28	25.0150473684211	0.233291880799938	0.200365629075954	0.371147297458414	No	No	No	No
ENSG00000131462.7	TUBG1	85.325327027027	0.160024991634739	0.200438923266193	0.371147297458414	No	No	No	No
ENSG00000185101.12	ANO9	11.3475810810811	0.313310955056226	0.200444746822271	0.371147297458414	No	No	No	No
ENSG00000120784.15	ZFP30	5.61109342105263	0.253998174872508	0.200452887307409	0.371147297458414	No	No	No	No
ENSG00000129493.14	HEATR5A	6.55321216216216	-0.233731956953599	0.20045793424322	0.371147297458414	No	No	No	No
ENSG00000102878.16	HSF4	5.81106962702703	0.530609472209553	0.200520799569001	0.371213623153564	No	No	No	No
ENSG00000244486.8	SCARF2	1.29358533421053	0.105164149834057	0.200579072759959	0.371271430929876	No	No	No	No
ENSG00000172123.12	SLFN12	6.6400647368421	0.308744461328862	0.200638507630766	0.371331373095257	No	No	No	No
ENSG00000159210.9	SNF8	48.1926868421053	0.230368404601511	0.200717611779077	0.371427697073522	No	No	No	No
ENSG00000145982.11	FARS2	15.2025137837838	0.165702018137092	0.200768144995051	0.371471131735687	No	No	No	No
ENSG00000130052.13	STARD8	1.55930138648649	-0.300855373448748	0.200821191738128	0.371519204715537	No	No	No	No
ENSG00000174915.11	PTDSS2	14.0416488888889	0.173108165781742	0.200911158307694	0.371635557214623	No	No	No	No
ENSG00000089916.17	GPATCH2L	21.5499840540541	0.296364600759439	0.200973656379738	0.371701075333423	No	No	No	No
ENSG00000164400.5	CSF2	1.56357912894737	-0.429929080541515	0.20115170521218	0.37193953384515	No	No	No	No
ENSG00000176714.9	CCDC121	2.05570466666667	0.16567100069002	0.201156778558053	0.37193953384515	No	No	No	No
ENSG00000103995.13	CEP152	10.1116592105263	0.255090899736079	0.201315472352655	0.372182826799313	No	No	No	No
ENSG00000167414.4	GNG8	45.2710758333333	-0.630977806839223	0.201511250285049	0.372494604452312	No	No	No	No
ENSG00000169715.14	MT1E	7.13532137837838	-1.49856439477727	0.201718453795351	0.37280430077384	No	No	No	No
ENSG00000156650.12	KAT6B	13.1942143589744	0.239795831415695	0.201733106006271	0.37280430077384	No	No	No	No
ENSG00000163453.11	IGFBP7	1.0223467	-0.0368034419946442	0.201782752689131	0.372845853568946	No	No	No	No
ENSG00000169598.15	DFFB	2.79758476923077	0.240664428671121	0.20195691008831	0.37311742998415	No	No	No	No
ENSG00000163734.4	CXCL3	1.30850965405405	0.25000868796416	0.202018019956353	0.373180104957725	No	No	No	No
ENSG00000128708.12	HAT1	63.2866736842105	0.217395852520296	0.202123721452288	0.373325124377766	No	No	No	No
ENSG00000198522.13	GPN1	43.5493594594595	0.104782352304904	0.202279461823114	0.37356251479159	No	No	No	No
ENSG00000125834.12	STK35	9.57358666666667	0.143313620177634	0.202408950510888	0.373751367186301	No	No	No	No
ENSG00000124613.8	ZNF391	2.22820497368421	-0.302421113848158	0.202478585686232	0.373829663176181	No	No	tableS5	No
ENSG00000184860.9	SDR42E1	2.24024730769231	-0.238188341743217	0.202521948229355	0.373859438319574	No	No	No	No
ENSG00000101096.19	NFATC2	4.92266815789474	0.419714111374865	0.202618020409336	0.373983502714418	No	No	No	No
