gene_id	mean	log2foldchange	p_value	 10DG0934	 11DG0060	 11DG0268	 11DG0165	 11DG0840	 12DG1794	 14DG2098	 15DG2154	 15DG2530	 16DG0559	 16DG0676	 16DG0790	 16DG1353	 18DG0180	 18DG0295	 19DG0151	 13DG2283	 14DG2019	 16DG0144	 16DG0518	 16DG0932	 17DG0349	 18DG0348	 18DG0464	 18DG0603	 19DG0230	 19DG0152	 19DG1391	 19DG2599
ENSG00000089820.15	1.69623189285714	-0.190711225224037	0.250101793296166	1.625358	1.868843	1.768349	1.411725	1.708328	1.828981	1.810997	1.708103	1.642296	1.624232	1.962182	1.638078	1.884765	1.822508	1.462317	1.952018	1.731269	1.483511	2.23617	2.83425	1.171032	1.992404	1.303694	1.626629	2.0009	1.711275	1.11473	1.108619	2.29518
ENSG00000145604.15	26.6814525	-0.0680485835165996	0.832097176085347	19.1793	43.3056	30.2898	18.6414	10.87682	24.5032	20.6668	31.7277	42.1611	17.5914	43.5296	24.8504	42.7307	37.8695	8.59415	32.7844	24.8757	20.5514	49.8603	24.8277	22.4495	25.1596	19.0108	30.7114	26.4983	26.9591	21.5255	33.5439	21.6659
ENSG00000169252.5	1.56180631071429	-0.289066069061822	0.21721122124648	1.460596	1.306938	1.993998	1	1.0588081	1.581932	1.24871	1.650357	1.714408	1.778653	1.837229	1.272722	1.372012	1.585233	1.54723	2.7223	5.6882	1.346955	1.980178	1.641483	2.1932	2.00215	1.5903	1.390771	1.328454	1.215185	1.0874966	1.513863	1.309415
ENSG00000135387.20	109.284881481481	0.426824643024712	0.0777816291081953	106.227	131.864	182.283	136.432	27.8274	137.566	130.108	155.134	148.363	56.597	116.413	124.252	101.446	111.248	60.0908	131.896	103.214	89.7475	143.369	45.2138	55.4485	88.0141	81.9594	116.236	104.609	50.7557	123.579	137.402	163.507
ENSG00000064687.12	2.55422196428571	0.083378280672156	0.779919295938633	4.145	3.39927	2.22184	2.23234	1.601481	2.86465	4.43762	5.66713	2.23743	1.843006	1.594927	3.70274	2.56121	2.1485	2.09394	1.473085	2.38273	2.31035	2.16057	2.16606	1.618834	2.55318	2.75181	4.26784	1.467942	3.21472	1.63917	3.29139	3.13658
ENSG00000074695.5	79.3848517241379	1.03118793360086	0.00486688564615416	37.9363	87.5544	109.764	92.9852	39.334	60.5061	100.849	33.7318	77.1576	27.92	64.7911	34.6031	31.7516	47.0543	24.7555	78.122	84.6399	78.4325	110.491	82.9495	68.7725	129.025	122.351	80.8794	107.88	48.6357	255.699	114.65	68.9392
ENSG00000083223.17	15.1142096551724	0.626116048002898	0.00236731160934719	11.2116	19.3209	18.7949	15.7177	16.0124	10.7514	17.2856	12.0402	14.3088	10.6403	10.84057	9.66252	10.97411	11.2095	10.69768	12.9307	14.729	18.7849	14.868	17.4735	12.2683	14.7914	16.3272	12.1009	18.4691	19.8435	30.918	20.1368	15.2026
ENSG00000135945.9	7.68465148148148	0.228150733479243	0.0955676558416401	7.41577	9.62739	11.1586	9.45012	5.72119	6.73847	10.94603	6.83554	8.36066	5.41259	6.82843	6.92454	7.03886	7.14231	5.64475	8.41397	8.31376	8.8744	8.82809	7.1089	7.07033	8.70063	6.8672	5.85317	8.8958	8.91934	8.46218	8.41143	9.62577
ENSG00000135801.9	12.5879717857143	0.240000217638291	0.0736031348965954	10.31079	14.1863	13.9646	10.66214	9.51526	12.753	11.553	11.8099	15.2525	8.59062	13.3215	12.0999	11.3404	12.0103	9.20627	14.1029	13.8006	15.0467	17.465	11.5295	13.548	14.3495	11.9836	10.70759	16.3083	10.75954	13.0125	15.6014	15.1366
ENSG00000127561.14	1.70121717857143	-0.182588336153504	0.459815816775345	1.449443	3.83004	1.579403	1.840366	2.54794	1.758035	1.224804	2.06901	1.255946	1.291892	1.527297	1.372057	1.484052	1.364017	1.182762	1.648655	2.08138	1.688878	2.09335	1.77019	2.19775	2.99705	1.305937	2.18737	1.172093	1.989454	1.734884	1.535864	1.284202
ENSG00000205423.11	16.1938448275862	0.453299945153085	0.0664038132945884	9.01619	18.7676	24.3835	12.615	11.9646	11.589	16.2939	8.99696	18.8921	8.84904	14.9429	9.8185	11.4895	13.1476	8.67365	17.092	21.4936	24.7637	20.581	19.7275	14.7084	17.7552	19.0503	10.62076	22.8471	17.4724	24.2185	22.2453	17.6057
ENSG00000138785.14	23.583362962963	0.143840681355928	0.133676213578782	22.7024	26.8729	22.2684	18.9838	16.117	22.2719	21.8853	21.6447	25.4627	24.6443	22.4946	26.2484	20.4001	22.8959	25.3488	21.2693	24.7	24.1407	30.7641	22.0027	28.0865	23.7845	23.6293	17.1552	27.41	23.1808	23.2205	28.1382	25.9089
ENSG00000115762.16	38.5418518518519	0.276225621378247	0.152626155925046	29.4761	37.1524	49.821	36.5287	10.83356	40.901	40.5032	44.8482	53.7728	26.3276	45.3013	34.8757	33.2696	32.8013	25.315	52.3703	55.7922	34.3886	59.4222	29.5617	36.6864	28.0592	39.9708	32.1372	37.587	26.3655	41.9267	40.3725	54.518
ENSG00000138641.15	13.9032210714286	0.394325483068418	0.183796902861834	17.1905	12.7167	41.8981	11.6408	6.63819	23.2357	12.6244	12.8336	14.8433	6.69721	15.0831	10.42044	9.52673	16.3442	4.87278	17.3373	15.9107	12.325	27.4804	8.76389	17.5902	11.3279	16.6669	9.68146	17.0614	7.44329	14.7082	19.3557	18.9702
ENSG00000179094.14	6.51234607142857	0.0621758214126114	0.788987153094746	9.35145	5.82413	4.54464	4.61642	4.82406	9.46977	5.1655	6.5015	5.03758	4.77556	6.93694	8.65883	5.25697	5.15011	4.00979	6.96313	6.57727	9.08954	8.05028	7.81618	8.85737	6.8827	6.67546	10.58033	5.7766	5.23227	5.00993	6.03952	9.25219
ENSG00000154122.12	10.7683760714286	1.60225321436001	5.60161777486858e-07	8.75725	25.1415	11.3129	12.4831	5.91701	5.17572	8.57014	6.27169	6.23328	6.92414	4.53113	18.5268	6.72651	8.63895	11.005	5.85196	6.37552	10.36429	5.29164	6.45011	7.01265	7.0148	7.78484	18.1515	13.7928	11.8328	36.8565	25.4931	18.1684
ENSG00000022840.15	94.7358214285714	0.119354717830185	0.317699343439895	81.505	98.9263	80.7831	84.3786	115.597	78.8173	85.9463	84.9675	76.9543	93.9914	76.214	100.0765	87.4085	84.9475	117.951	84.3242	89.4239	114.583	90.0128	108.158	102.975	96.3185	105.69	102.639	104.121	139.455	81.8303	110.939	113.124
ENSG00000182551.13	57.1892407407407	0.12011151708482	0.37067644423884	58.0101	43.8922	68.7726	65.2502	47.6425	62.6062	59.6294	43.9327	51.7163	64.3474	48.1684	53.2772	49.1604	50.4872	51.8877	49.6693	57.74	94.4981	99.3779	66.8799	68.5152	53.008	63.8606	50.2386	72.9615	57.7744	57.4935	75.63	51.558
ENSG00000167377.17	8.93702172413793	-0.0572178934867762	0.848089124289427	11.1601	8.21969	8.03488	13.0511	9.02053	11.2722	13.905	14.1886	8.50807	4.53962	8.3808	12.1141	13.1102	13.3826	7.26274	10.54912	7.72863	8.26082	9.04166	4.76963	5.32013	7.07394	3.76667	6.56907	6.92031	7.15081	7.51329	7.49643	10.86289
ENSG00000113282.13	46.7972857142857	0.563416687348061	0.00630521211912612	54.5936	56.9649	73.9353	55.6898	23.0252	57.2396	51.8265	52.3244	56.8969	23.8834	47.1349	48.2757	39.3609	49.2527	24.656	51.8448	39.5049	46.2675	57.6651	30.6446	32.6991	43.6119	40.625	43.9336	55.1768	29.8629	82.5334	62.5526	52.2773
ENSG00000136754.16	45.451475	0.209626385457242	0.255068982277215	44.8899	52.6209	62.9381	54.7065	18.7475	54.163	54.5974	49.1736	57.864	25.6791	46.2701	40.9774	46.0094	42.2923	31.1575	48.2902	46.1839	41.8264	62.4921	33.6426	30.7472	39.3119	38.0304	34.9008	46.4069	32.3895	44.3396	53.6972	57.0434
ENSG00000100253.12	2.16845121428571	0.0645038154659819	0.792751124696862	2.77773	2.11289	2.17504	1.863928	3.45126	1.329142	1.961945	2.13279	1.947346	2.08056	1.892794	2.06174	2.32597	2.44769	2.0184	2.26966	2.65359	2.75667	1.235848	3.90769	1.383127	2.64157	1.28848	1.872527	2.19596	3.07033	1.415839	1.823658	3.53015
ENSG00000198055.10	18.5253464285714	-0.0365250130450975	0.780476568590127	17.216	16.7898	14.1121	16.3665	15.821	18.2061	16.0289	17.7572	17.1858	16.3114	19.9395	23.4888	20.1232	19.3863	19.7908	16.4514	19.9294	23.0392	23.7195	20.8521	26.9018	21.999	14.0373	17.2616	19.2011	19.3635	17.2079	16.0245	21.0998
ENSG00000197892.12	3.37129037931035	0.10746706343547	0.689457536688804	2.71479	3.03215	2.57241	3.64609	2.50504	2.17236	4.84581	5.1555	4.25773	5.0708	3.90752	3.97994	4.189	3.93072	4.01847	3.9993	2.66681	3.37869	3.51483	3.26736	1.484536	2.11367	1.887515	3.39497	2.3656	2.88626	2.35456	2.92199	5.533
ENSG00000150760.12	30.7692103448276	0.215661578451479	0.32368487823421	31.0953	43.5778	41.6778	42.7267	18.243	37.256	24.8078	42.7509	39.0332	23.1481	29.864	34.281	29.9132	28.4742	20.9442	34.2559	20.8397	30.9749	38.8313	19.9056	20.6327	31.8293	20.7803	26.2452	29.5878	25.1988	28.5013	33.227	43.7041
ENSG00000184863.10	13.3972692592593	0.0654229792431202	0.697959898607933	9.941	16.0792	20.0755	16.7109	16.2993	16.1836	16.7803	13.664	13.2738	7.7035	11.4507	12.5307	10.04638	12.2757	7.1516	12.1336	16.4655	17.4992	15.6746	12.7679	10.77629	12.8506	12.7667	12.0363	12.4274	11.5484	11.5835	13.9781	16.2791
ENSG00000129317.14	4.5564475	0.668742145032382	0.0119443388258631	2.90691	5.3232	10.26992	5.78548	2.23801	5.59782	4.88034	3.77947	5.86476	2.13224	5.21605	2.5267	2.56344	3.28124	2.17875	5.60854	5.01382	4.20339	8.0545	3.41718	3.841	5.65977	5.84015	3.46496	4.66107	3.1031	8.04037	7.50268	4.89559
ENSG00000168826.15	2.77221978571429	0.246318353450637	0.0793485493031072	2.52617	4.00671	3.16825	2.76458	2.36612	2.71282	2.97762	2.82906	3.48704	1.961354	3.23173	3.00514	3.25053	3.08825	2.28427	3.18898	3.04383	2.93719	2.81556	2.19143	2.03415	2.3449	2.17974	2.20051	2.80683	2.55401	2.52205	3.27289	3.87715
ENSG00000117069.14	3.20536058571429	0.746913525647791	0.0281422814062297	2.63179	1.0942584	5.38772	2.79523	2.69134	4.15125	4.57009	1.755071	2.15216	1.687861	1.847742	1.617129	1.904818	2.60919	2.91685	1.904737	2.8139	3.90278	4.62807	3.11961	4.29182	2.49981	6.06825	3.18686	8.80092	2.47726	8.10156	3.84679	3.09615
ENSG00000115594.11	63.5510148148148	0.678946689504657	0.200815555697362	61.5036	173.067	112.646	213.823	35.6577	107.611	217.163	18.4471	28.2811	37.4464	21.4955	41.9345	17.6486	34.8792	42.0249	29.8505	45.4175	72.9529	45.5859	34.6968	53.8946	53.0447	90.7172	126.441	115.134	29.3756	27.0189	178.138	80.9672
ENSG00000040633.12	68.8487423076923	0.187939738765609	0.0279572455106797	89.854	68.8216	62.9115	63.1482	58.2446	70.715	70.4195	88.1739	74.9455	65.5517	67.9341	64.1487	79.1213	69.5669	78.4525	70.4829	71.0466	73.392	58.1977	59.8537	64.094	65.0991	61.0802	50.6958	73.8601	67.4133	64.7142	79.8188	87.0336
ENSG00000167658.15	1879.31071428571	-0.116538320870328	0.360896407058662	1768.67	2536.64	1892.53	2251.98	2113.21	2247.94	1816.48	2226.77	1635.3	1601.28	1990.07	2071.02	1775.41	1923.65	1651.9	1674.94	1635.77	1753.81	1612.79	1833.68	1562.43	2031.31	1886.29	2982.26	1592.94	2289.87	1596.77	1819.95	1827.3
ENSG00000165312.6	5.15218964285714	0.462066403251562	0.0648264447170509	4.03909	13.2583	4.28712	7.35008	2.70381	3.62316	6.93873	4.00176	6.37941	3.59922	5.04601	3.89843	3.40279	3.64021	3.39482	5.53128	4.97818	8.59634	5.72628	6.94749	3.39604	6.28096	5.13888	5.08714	4.91851	4.89166	4.05683	7.3884	9.01868
ENSG00000137672.12	2.94333848888889	2.0253464944587	0.000118448254761242	2.53523	22.4366	1.131215	2.57496	1.806111	1.0776748	5.94373	1.155831	3.76572	2.06709	2.02154	17.645	1.0530627	1.849521	1.931176	1.870397	1.976864	2.21776	4.01499	1.0966207	1.607204	1.111791	1.805293	3.36913	1.725942	2.96007	1.540766	8.53365	16.7268
ENSG00000280675.1	1.723532	-0.859153379958034	0.210282289523936	8.86556	1	1	1	3.18554	2.38604	1.732794	2.03821	1	1	1	2.97014	1	4.84896	1	1	2.6731	2.43843	1	8.34078	1	1	2.37579	3.74779	1	2.13857	1	1	1
ENSG00000170584.10	15.875745	0.653171902739849	0.000184834008660969	14.5531	14.4553	14.6173	20.8978	11.9254	19.0352	21.5947	14.6615	12.4936	14.614	13.1947	21.0121	12.3118	16.2347	19.4476	13.978	10.04736	14.0844	16.1522	12.2222	14.8167	13.9052	16.8962	15.3313	15.0767	11.9865	27.4239	27.1235	16.0226
ENSG00000166896.7	6.95154607142857	0.273288532188834	0.34197656901118	4.74954	11.7884	7.0482	6.78405	2.28673	4.38751	12.1731	3.47949	5.94374	5.14444	6.45525	4.5951	5.80028	6.58755	4.43675	6.6602	7.57516	8.69168	12.0712	7.00676	7.64132	7.32285	10.44726	6.08149	8.99131	8.01385	6.34572	11.3525	6.95496
ENSG00000069248.11	15.2161253571429	0.388475332644035	0.0440884398928254	11.6725	19.9872	20.4417	14.7761	6.30718	14.1181	17.8306	12.1649	19.3359	8.57878	16.233	12.9394	12.0888	13.2706	8.05816	18.1769	17.7008	9.85547	20.648	12.3082	14.3913	17.7477	15.6333	12.108	16.3536	11.7933	17.611	19.8016	20.4266
ENSG00000076685.18	43.1820928571429	0.312085869766705	0.0246190362169338	40.7478	55.1425	47.1545	50.38	39.5848	40.3434	49.5287	37.7211	48.662	31.3266	38.9329	39.7257	38.638	39.8205	36.5845	43.7827	40.2576	45.8185	57.4471	37.9218	38.6095	42.3699	32.0834	32.5847	56.0696	48.5326	61.3425	54.4721	40.9607
ENSG00000072849.10	33.6088814814815	0.0848742815758453	0.644503029301962	34.6489	28.293	37.1302	67.4056	53.9311	31.9114	73.2338	37.27	27.7327	36.6807	23.8501	30.6527	28.7004	29.7834	42.041	21.6372	33.2917	35.6495	35.7318	31.8095	39.3003	33.0373	36.9322	22.1743	37.955	31.0743	45.9852	30.2602	29.9757
ENSG00000198087.7	9.1845575	0.886426757432763	0.00164286529605308	5.22753	9.11597	12.5613	11.2577	3.5811	6.62484	10.83261	8.86759	14.7035	3.99133	10.52609	4.55103	7.6643	6.85879	3.23936	11.6605	8.20714	10.49602	15.8721	10.64171	5.52669	8.7883	8.59711	7.26439	11.3377	8.35463	21.7057	15.3601	9.62458
ENSG00000204536.13	15.6441206896552	-0.193656969248902	0.272404913922774	12.3304	13.9357	18.2161	10.813	20.412	15.473	12.5451	14.5373	13.621	12.8689	17.1123	13.7295	21.3992	19.6824	14.6284	15.1882	16.0478	16.6995	18.7806	17.09	20.4877	18.3957	12.2634	13.6968	13.0032	19.145	12.3704	13.446	15.7609
ENSG00000176678.5	4.74503392857143	0.467075676181194	0.0946563671850162	4.56102	4.30039	9.07609	5.30508	4.65572	7.14723	2.46093	6.74245	3.48706	2.53994	3.26291	4.19365	2.9921	3.51807	2.11149	3.22584	5.39542	6.59961	5.68103	3.1198	5.89086	13.1418	3.34126	5.31757	3.87235	5.16012	6.79521	7.00711	5.10064
ENSG00000124787.13	9.75197785714286	0.447598315457971	0.128270305869281	5.76985	5.7311	9.2555	6.70981	10.91336	7.37413	6.76179	6.08661	9.86249	5.86894	7.44718	6.22266	9.09482	8.39926	5.68345	6.99252	14.0971	12.6459	13.3599	9.78697	27.4701	15.2969	15.2796	5.46944	14.6719	15.8726	15.2582	13.9663	9.1771
ENSG00000177200.15	6.49984964285714	0.281628604221083	0.504306654614675	5.33158	10.43264	19.4811	10.09674	5.10352	13.346	10.42124	11.3168	10.83981	2.65598	6.45339	5.8849	6.76112	7.3444	2.33672	10.16028	2.85942	3.61527	9.12863	2.92594	3.03648	3.71838	2.63238	4.25627	5.11908	3.05092	8.18963	5.53398	9.44429
ENSG00000135723.13	15.5576089285714	0.771804824033849	6.20550876826956e-06	11.1108	9.92625	15.2585	11.3747	9.87398	16.0481	11.8379	20.8563	15.8213	17.4804	12.9317	14.9632	16.8303	15.8092	15.1603	13.2677	11.6607	15.9295	15.9216	10.99022	13.3778	18.9893	14.2722	23.7673	15.7944	16.0517	19.957	24.958	29.16
ENSG00000143549.19	192.856160714286	0.568153100656652	0.114039431963209	137.036	112.406	268.673	140.307	100.8394	172.532	140.242	97.7561	115.349	123.24	104.138	116.71	126.255	150.515	128.65	120.009	337.562	233.284	354.346	195.371	410.255	329.075	357.025	124.897	327.12	171.011	340.595	275.473	199.556
ENSG00000169744.12	14.2310811111111	0.696607971834978	0.144271049240345	5.3489	54.0002	12.1068	25.2937	9.7953	18.8835	18.3086	11.0253	6.66056	2.38241	6.95414	6.11256	4.14139	4.38908	4.89142	5.459	57.5269	16.5036	22.2444	10.60536	18.9525	35.2501	19.8782	17.8115	20.6399	15.8725	21.1487	36.5388	7.04097
ENSG00000162738.5	4.44187232413793	-1.95001851990471	0.0192573951832213	1.313116	1.477619	2.61985	3.83884	5.82837	6.1056	5.2783	8.32576	5.78681	1.434057	8.5151	2.22016	8.09726	4.99966	1.687966	7.94494	7.68028	5.46675	4.00416	6.43526	2.90218	8.47897	3.09612	3.09758	2.54819	5.89616	1.0301363	1.607379	1.0977241
ENSG00000118518.15	40.9526714285714	0.198958252099366	0.309492079148949	34.8024	62.0783	51.3995	38.3168	42.3731	37.2022	44.7528	34.8592	50.4842	26.5981	40.988	33.8685	36.3369	40.0754	25.95	47.7086	55.1523	64.5942	37.5838	47.4682	28.3348	34.3941	32.158	27.29	46.6972	50.9769	36.397	52.6822	49.7463
ENSG00000110446.10	12.3343114285714	0.492355285779355	0.179780652355776	11.9024	8.8393	7.95149	10.77268	16.0327	9.55694	9.35008	7.51898	7.60427	14.2928	6.92063	19.8668	21.9286	17.3241	20.6322	5.63827	22.8881	10.78981	8.37099	8.10108	7.51546	5.61827	14.3877	14.7021	15.4107	14.4526	5.80127	14.3182	29.7603
ENSG00000105963.13	1.59310264285714	-0.116896765401198	0.703759504131489	1.585168	1.880415	1.691207	1.620497	1	1.338177	1.06816	1.76593	1.267989	2.82616	1.180697	2.245	1.247364	1.653752	1.017215	1.420603	5.41156	3.29817	1.251183	1.503007	1.714118	1.811808	1.133276	1.765074	1.210002	1.66751	1.968885	1.287526	1.187981
ENSG00000003436.14	23.2594225925926	2.75248784428805	1.65011998294406e-09	7.95545	58.735	58.7291	10.61263	4.38959	11.6854	23.4671	7.64487	24.6221	18.2163	8.36745	10.10574	5.70888	18.557	8.8767	9.6713	2.7837	21.2919	26.5291	13.4881	4.9484	13.7913	16.4855	29.3134	23.145	19.2149	146.294	74.2491	66.5895
ENSG00000015153.14	8.03290107142857	0.919728334210451	0.000255148688606937	4.83532	9.29642	7.43751	10.33803	4.54205	4.92823	9.77997	5.57768	7.91777	6.69267	7.32488	5.2465	4.5427	4.10167	4.74847	7.28855	12.6321	14.3424	8.19506	10.08996	7.04239	8.48033	8.4331	4.95592	10.57345	8.3075	17.21	15.4917	8.9113
ENSG00000071537.13	42.9076678571428	0.679648134183444	0.00769426168739173	36.4467	64.1624	72.4026	65.8375	17.2629	52.9427	57.9413	53.7121	53.3627	17.1083	39.8304	44.6154	25.1215	41.8932	15.515	48.8002	35.0583	43.1918	39.7325	32.8704	26.2064	43.3367	34.2606	37.4471	49.382	31.6827	79.3263	60.1234	54.2442
ENSG00000103932.11	8.88150555555556	0.0337341522480332	0.843422718435477	9.35154	9.69141	10.37093	7.50467	4.05295	11.3313	8.42971	13.0532	8.65722	6.34853	9.95134	9.19076	8.28348	10.23153	7.6277	10.70044	10.3428	9.50277	11.4669	6.9164	7.89996	8.28371	9.12199	8.40943	8.00033	4.98243	6.86829	7.97078	12.3643
ENSG00000174227.15	20.3773107142857	0.225932272830556	0.105268550098992	24.3126	30.312	23.9542	15.3513	13.9069	23.1465	18.737	23.3966	24.7496	16.8489	21.5336	21.1364	17.7941	20.5882	17.2674	23.4959	19.903	19.4157	24.2381	16.5648	18.8765	18.3665	20.7003	20.3699	20.0104	15.68	20.1095	20.6982	29.4126
ENSG00000186088.15	1.78593939230769	0.560413198019534	0.00204913059470721	2.59353	4.08204	1.552199	1.73054	1.586676	1.233138	1.106036	1.519474	2.12759	1.51651	1.501103	1.620061	1.807781	1.94319	1.159208	1.775068	1.553694	3.45834	1.470767	2.03246	1.0925962	2.28665	1.634963	2.02142	3.40624	2.07893	2.54369	2.13932	2.80783
ENSG00000177707.10	20.6821007407407	0.529289688601374	0.212247658126108	16.8713	65.4166	78.7756	14.2543	4.0248	28.2447	26.9694	20.401	29.4847	9.56492	15.6231	9.60376	12.8108	28.535	6.36949	21.526	18.5712	13.6567	53.1091	13.986	16.6281	20.0177	24.4549	15.3228	43.1918	9.85165	17.634	31.6692	36.0403
ENSG00000109606.12	63.1208444444444	0.376392289922687	0.0454290648016392	42.8481	86.0866	101.361	58.7527	21.2334	68.2166	72.4585	58.7496	80.0944	37.4152	68.9282	56.6384	51.6024	60.8872	36.7771	70.883	68.4421	60.9929	84.8681	39.7924	64.3629	68.7024	63.2865	54.2601	73.905	37.383	84.5867	83.6283	69.7144
ENSG00000283485.1	45.2767585714286	-0.563198914811997	0.578834124005301	73.5459	101.699	153.96	126.723	1	149.229	109.616	82.9318	69.9988	27.7016	43.8145	66.2793	37.9383	87.5597	13.9742	78.3034	1	1	48.5535	1	1	5.31354	1	41.3402	1	1	23.9174	12.7238	58.5863
ENSG00000160953.15	23.4798518518519	-0.188333067966702	0.170560936675525	24.2606	23.3883	21.4911	26.2967	25.2315	24.2296	21.4885	29.3938	24.437	21.3275	21.1784	32.2527	27.7233	24.2762	28.165	23.2508	25.689	28.0123	19.4962	20.802	20.8072	23.2192	22.6582	19.6973	24.765	31.8724	13.2535	21.5227	27.8951
ENSG00000074935.13	13.3958692857143	0.399606877858257	0.101191615915496	12.4243	18.5729	13.3339	14.6554	16.1276	9.8095	18.7969	5.62973	12.0248	8.96297	10.73188	11.7916	11.5485	13.6317	11.3407	10.04932	12.8436	21.2432	11.33	26.4879	10.06882	14.8583	14.9223	6.11023	14.4776	18.538	22.1947	18.1582	10.90769
ENSG00000166401.14	20.9867314285714	0.438182755030047	0.033852920892719	28.3595	36.9341	23.4576	22.1889	9.53698	17.2462	22.6373	22.4327	30.2923	13.3285	20.2784	18.9873	27.7519	22.9689	13.1715	24.6244	16.8273	20.4873	24.1292	18.0842	18.309	13.4796	13.1752	19.4454	26.144	18.1052	27.4403	22.5695	32.1699
ENSG00000115875.18	85.6040392857143	0.0311615020789812	0.873553029668849	54.6011	62.4798	98.7149	79.0284	64.9737	104.838	84.5903	79.1752	93.6402	77.6733	96.0903	99.0472	77.5242	92.9306	78.5599	88.8302	92.908	88.6574	130.375	59.906	181.387	106.232	96.9789	54.4326	109.333	63.5859	108.574	87.7261	65.5069
ENSG00000113209.8	2.27678285714286	0.153968369228806	0.449788807008951	1.657116	2.94938	3.14217	4.16873	2.36854	1.982748	3.52277	2.90338	2.0926	1.414664	2.40779	2.73826	1.7416	1.667644	1.539975	2.35546	2.62757	2.31567	1.650671	1.606938	2.91449	1.859444	2.21442	2.30945	2.00594	2.25222	2.48755	2.23998	2.78148
ENSG00000154153.13	1.46295186785714	0.349185248679707	0.0416217125674038	1.172755	1.17711	2.07603	1.0751131	1.0295325	1.0867686	1.533516	1.303583	1.768209	2.01709	1.642556	1.665972	1.533495	1.540011	1.17907	1.379601	1.627646	1.28733	1.545102	1.190577	1.475763	1.0766711	1.717657	1.776572	1.376782	1.352822	1.654268	2.42895	1.34813
ENSG00000100815.12	12.9620217857143	0.590698184302111	0.0165569375387785	8.58753	18.153	25.08	15.1247	5.87178	13.6535	18.3909	10.43408	19.1319	6.53838	12.9651	8.6103	8.7	11.0923	6.91257	17.0926	11.3468	11.9159	20.8474	10.27183	11.6944	11.5311	13.1004	10.19013	15.8528	9.37721	20.13	18.5036	16.9164
ENSG00000020922.12	10.4775727586207	0.329057958166324	0.15111728368757	6.41891	12.5156	15.5287	13.9894	6.80062	8.45885	16.0591	7.10861	13.4043	6.54577	13.0825	8.28841	8.60681	9.97008	6.52135	9.7868	9.79268	11.81	13.4693	7.46879	10.29472	13.163	8.98362	6.06702	10.69661	10.55196	11.8871	14.8361	11.7429
ENSG00000167264.17	12.7565157142857	0.00585752354537014	0.969332431841742	11.8102	11.7858	10.37572	8.96485	7.389	13.2127	9.51868	13.3041	12.367	12.1737	13.2928	11.8043	11.104	12.8333	12.522	12.5838	16.3059	15.4714	16.1394	10.99397	17.2855	15.9741	13.7954	11.4414	14.7067	9.00722	12.1275	12.7785	13.5025
ENSG00000143942.4	2.71600592857143	0.479449362067626	0.0604245364652586	1.853761	2.42274	3.3536	2.07516	1.967189	2.23537	2.08132	1.9438	2.79512	1.745908	2.86581	2.57333	2.21229	2.31794	1.782928	2.3819	3.65009	3.60656	4.06702	3.421	4.96192	3.06504	2.92008	1.63611	4.00636	2.16805	5.583	3.19135	2.12534
ENSG00000140961.12	6.33920703703704	0.506408614804439	0.0635134927125411	7.15261	8.0729	7.96607	4.6645	4.45457	6.00407	5.48136	12.9773	4.56057	7.28402	4.09883	6.32529	7.59402	5.94152	9.28924	4.69893	15.3984	5.98983	7.38128	6.3383	5.9621	3.10784	4.60951	5.2774	6.8735	6.22149	3.19309	8.08565	14.5301
ENSG00000067248.9	20.7494310344828	0.559088439636099	0.0146411921241207	13.8896	28.3449	31.098	22.1306	8.54478	18.9785	23.7193	15.1773	28.9627	10.64082	20.8058	15.2936	16.0168	14.724	13.7459	22.4441	23.9821	18.8218	26.8441	14.4918	19.9242	19.6202	24.2457	15.7319	27.5883	18.5351	22.9241	33.795	30.7125
ENSG00000101452.14	7.73662185185185	0.21051922929002	0.172555195948407	6.4358	8.72829	7.84915	5.84428	5.86368	7.527	8.47269	7.17874	9.23599	4.28195	8.90306	7.31301	7.80499	7.89357	4.86777	8.30029	9.80149	9.87158	8.1834	7.33854	5.62284	10.68548	6.55862	8.12505	8.06786	6.70562	6.35437	9.62532	10.41579
ENSG00000101596.14	10.157685862069	0.686699819614429	0.0149032311960977	4.38425	16.6214	14.2744	13.8983	6.77158	6.44806	14.7073	5.82067	12.716	4.71051	10.22966	5.81458	6.36959	6.075	4.14014	10.40785	11.1766	12.3451	12.4719	8.42452	7.60833	13.7817	9.61313	7.63019	11.9192	10.07323	17.2382	18.4332	10.4683
ENSG00000079215.13	19.9770160714286	0.189484057863816	0.653555449830149	13.7493	14.0878	26.4414	27.8926	17.0792	12.3561	65.7744	15.306	32.0315	13.1297	13.3166	18.6802	34.2279	28.0164	47.0901	15.3099	12.5188	18.338	7.3313	12.2324	7.38745	11.8091	19.1946	11.9369	30.187	32.376	11.2279	32.2569	23.8454
ENSG00000264668.1	1.4259035	-0.0531874649133321	0.689941715906237	1.482301	1.53507	1.46867	1.598663	1.11136	1.365653	1.610002	1.752355	1.246041	1.30145	1.757601	2.12767	1.521342	1.215887	1.318534	1.355859	1.659268	1.203436	1.167803	1.240773	1.25025	1.244481	1.459211	1.794201	1.793591	1.332568	1.163073	1.408515	1.56734
